b,s,temp,pH,r
1.594298202,4.341781988,39.92642922,7.749847388,0.073363919
2.342475268,4.280793128,16.83838605,2.272986104,-9.64E-08
3.833662794,2.409180165,37.17739941,6.321366179,0.59010201
1.348565604,3.515793778,16.5365881,5.33819548,-0.000113454
4.19066003,4.887062386,21.97664554,9.682708839,0.000239509
2.039005912,3.548891855,32.19760963,10.51901935,0.00362521
4.823527843,1.638192628,25.4638767,6.580283969,0.022270353
1.39155404,1.685100293,13.34078818,11.86446522,-5.49E-09
1.200124213,3.700617589,28.00582358,3.278650263,0.000134356
4.914843497,1.251829994,18.07490964,5.620720248,-0.00044562
3.900966197,3.202706679,19.71129433,5.679097773,-0.00013931
4.876074296,4.404373418,2.824459996,5.67791205,-8.27E-05
1.228524362,4.76162739,23.22760811,10.86979779,1.13E-05
3.452931398,2.831231845,22.25299559,8.418149571,0.001355972
3.762446572,3.684399852,33.84320526,8.537140666,0.247297581
4.771486838,1.549546819,29.97969945,6.773113233,0.275142954
4.002970883,1.175775917,10.04410078,7.408641,-0.000364105
1.736272488,3.165027884,28.70872594,11.30917208,4.65E-05
2.265623369,4.661893758,14.61793439,4.748824836,-6.39E-05
1.269935307,3.463864964,31.68572123,7.517079058,0.178417757
1.08669801,3.122598334,18.17816283,10.63227359,-2.93E-06
1.326232595,2.343818655,23.37061884,3.041803851,8.67E-06
2.685393918,3.068675782,14.34979247,6.960644177,-0.001046443
3.042149568,1.428399121,3.842367015,9.352945253,-9.86E-06
4.979736825,3.782411324,1.285060243,2.391945677,-4.58E-08
4.184176623,3.748866637,16.10610559,7.262036869,-0.00180983
3.92066842,1.827027688,26.27675721,7.244229864,0.032505784
4.959312808,2.676520361,20.08671698,7.873927907,9.75E-05
2.428756906,1.985136146,17.20733002,7.321745406,-0.000930749
1.458228493,1.61729473,33.27199761,3.0568952,0.000888474
4.15305614,1.103663977,27.38776024,2.887662985,7.56E-05
3.133604786,4.784830348,12.64380774,7.295816106,-0.000760393
2.491682852,3.256058796,16.36859418,11.75417611,-7.26E-08
2.950937346,4.265620342,16.13533848,7.506237302,-0.001011212
2.834578868,1.959632146,8.150739012,9.774672246,-9.32E-06
3.314100214,1.503575668,35.65516735,4.762216104,0.061740051
1.512782226,2.189676445,34.23170351,5.516135237,0.093793074
1.270918154,1.391420878,15.74724428,7.446566666,-0.000315402
4.147892265,4.363582688,13.9738645,11.58406956,-2.94E-07
2.743090841,4.784374764,12.78412759,7.538817481,-0.000524309
1.294945168,1.890268369,11.70229027,8.645186678,-4.18E-05
4.788066336,3.725940629,22.54910571,11.66427919,1.25E-06
2.481479264,1.371198184,19.47329924,5.986523138,-0.000167248
4.72560759,3.079120707,38.83019446,8.287868406,0.20026407
2.152395591,1.544378701,15.91574486,5.378078251,-0.000137161
4.156758936,3.464759384,17.09942714,9.252840626,-0.000156226
2.827791354,2.093962098,15.79889715,9.350784249,-6.83E-05
3.156025878,4.009916045,10.03774573,10.77878123,-2.08E-06
3.030718003,4.409150061,9.639518909,9.28025368,-3.47E-05
1.984636303,1.101474528,31.04722405,4.960692094,0.019582232
4.335905538,3.62198038,5.841136102,10.70825841,-1.80E-06
2.763322757,4.974297964,15.25418755,11.46835408,-4.58E-07
1.852756032,3.562194315,27.36492601,5.945453208,0.012454469
3.964625636,4.900298931,1.332726014,2.931027545,-3.64E-07
2.854245741,3.898587517,14.49717859,7.249598885,-0.000970217
2.534425437,1.857736631,31.05232775,11.87241676,4.57E-06
3.739383466,3.037284559,14.38084656,5.909879959,-0.000453461
3.728993991,3.440836863,9.434366911,4.646661218,-3.51E-05
2.527992224,4.765340375,5.902417497,4.174243195,-6.88E-06
2.134181555,4.982992298,34.12372725,7.437903186,0.561124933
1.252278901,3.74431125,16.47031396,3.943510083,-1.15E-05
3.503277509,2.582412715,16.29677734,5.698291132,-0.000425542
4.788504801,3.5459481,23.27684403,5.489986953,0.00295716
4.047428842,2.232085379,30.93900367,9.936075841,0.011459788
3.075357177,2.966725375,26.25545784,3.804550415,0.000443195
4.950428893,2.572002147,4.88666862,7.396927476,-0.000286882
1.156561183,4.582114156,19.43909537,11.95917307,-4.11E-10
2.537210325,2.131019944,30.30970836,2.492762018,6.62E-05
3.759892365,2.799253758,33.68284868,4.583124873,0.064035661
3.886299358,3.695395149,31.42973881,8.453296497,0.158901328
4.867913302,3.688707777,1.782786694,3.63398589,-2.62E-06
1.539751642,2.520795544,8.154370003,10.53958,-1.21E-06
2.406029268,3.998199258,26.7336493,11.04985567,5.90E-05
4.109718704,2.310367887,39.60285897,9.729043828,0.012359394
2.5759591,4.169149143,28.73110863,5.465475762,0.02011759
1.751936902,2.431285432,30.16575712,11.85978175,2.50E-06
4.289130185,1.506010541,19.17468894,4.35705303,-4.23E-05
4.764606616,4.413366403,33.01849504,11.71782305,0.000126271
4.217648922,4.344676978,33.527651,10.13337,0.022346897
2.485647565,3.626265001,37.18851696,11.2597403,0.000655725
1.526824055,2.846798657,34.42395022,8.284488025,0.132189018
3.023356666,4.612046696,13.71665659,5.487738783,-0.000208096
3.755654974,2.475828272,24.63563857,5.806255829,0.005693935
1.845309983,4.324799051,36.58027343,3.329061885,0.003041593
3.214814173,4.444668909,5.056918007,3.760435899,-3.53E-06
2.785574729,2.899103247,38.07817308,10.24777885,0.007599994
4.917648578,1.360688911,34.6441931,11.37787871,0.000670857
3.172287948,4.187748478,22.50391525,8.876552793,0.000839966
1.638368411,2.101007917,19.12079452,7.629213357,-0.00030134
4.259278489,4.1560663,37.09931915,8.215917423,0.399370233
3.388394756,3.889879431,9.791333566,10.87219642,-1.67E-06
2.992472059,1.151549961,1.575016241,4.902869538,-9.85E-06
4.476865394,1.211755951,24.05170869,2.848525439,1.70E-05
4.502254097,2.830522138,5.107668034,3.394040146,-2.03E-06
3.167723774,2.269976766,38.91315488,6.52894251,0.309121384
1.001902412,2.487107926,24.54199104,7.137876826,0.004846282
4.708499014,4.477442229,32.09120669,7.231395074,1.118344912
4.095315348,2.524154132,19.94492943,10.95871137,-2.47E-07
1.621304725,2.52766274,10.17732309,4.012203712,-5.38E-06
2.167070401,1.307675773,20.35059718,3.670601605,3.33E-06
2.095516397,3.5848897,28.58199357,5.432219408,0.013955544
4.198795043,2.487778594,20.2072541,4.335032471,1.61E-05
4.009812927,2.251921468,32.65748472,7.17946071,1.005181709
4.899334,3.677763609,10.15708937,4.129142281,-2.20E-05
3.744459157,4.71228776,13.41854713,2.088473263,-8.01E-09
4.079710832,1.163397564,19.15519616,10.17424283,-1.39E-05
4.744723917,4.666089572,21.86891512,8.68100416,0.001149175
1.201288805,2.633723052,18.0167241,10.62863903,-3.19E-06
4.349834608,4.810017962,3.781084626,3.320546615,-1.55E-06
1.756869954,2.39115056,3.481739739,4.651478949,-6.56E-06
2.999375302,3.043272541,9.099043368,6.545926604,-0.000311868
4.560896627,3.804453466,33.07978726,7.886880912,0.643804774
4.652411523,2.664060074,2.999468019,4.601703817,-1.56E-05
3.699155344,3.418636009,36.24369934,9.216957933,0.090650328
4.078299809,1.888543282,14.17671127,3.646808486,-1.19E-05
2.426984503,1.555060054,20.24208596,5.821303886,8.00E-05
2.912004381,1.54429672,37.99998149,7.203487783,0.511094988
1.334975387,4.17635349,22.49016537,2.904072663,4.33E-06
3.45515287,3.242832336,8.134631133,8.932282181,-4.95E-05
2.405991223,2.995185026,37.84412035,7.26979443,0.515148705
3.202191985,4.407078026,34.48566613,3.057007009,0.002688182
1.672920942,1.633376,10.10157875,3.400681675,-1.34E-06
2.288202865,1.085018809,3.164405564,8.722215424,-1.52E-05
1.620988442,2.260119282,32.40944903,7.262414507,0.35033518
2.338231258,4.607602357,10.0118542,9.876035005,-1.06E-05
2.965717748,3.085497833,18.93886338,4.244176126,-3.59E-05
1.798694029,1.111332811,3.450195458,9.388980532,-4.69E-06
2.718444426,4.138211284,16.86980685,4.503569746,-7.09E-05
2.221899539,2.750842172,14.45438932,2.660900555,-4.95E-07
1.008168189,4.264208638,17.17127758,8.851595921,-7.17E-05
4.210446123,3.450291708,33.57091475,10.42315767,0.011780995
4.783100983,4.21900998,9.244981986,10.58772458,-4.48E-06
3.271568067,3.868893985,6.774195857,4.347342155,-1.30E-05
4.166525075,4.01201971,24.71641044,11.27070763,2.02E-05
1.195877296,4.518612695,3.44283852,10.02488719,-1.62E-06
3.36576991,1.849292766,30.48128255,11.51449888,8.95E-05
1.500930148,4.960354652,14.16508008,11.17400025,-6.59E-07
1.197361953,4.702602873,12.178849,9.774898586,-9.36E-06
4.906865942,4.629417523,20.1315361,5.899703575,0.000127327
3.386147587,2.751563093,5.176828911,7.986386457,-0.000106162
2.407770497,1.656256835,32.50856236,5.600798052,0.127191553
2.753199571,2.781931465,2.363367408,5.49624073,-3.15E-05
2.341883908,3.324898564,26.16410861,10.16072674,0.000356532
1.964672975,1.089087418,31.13039959,6.571504548,0.154420655
4.141658576,2.891686723,6.991776275,7.685583603,-0.000240341
4.904318088,4.477268515,15.24350991,10.40217111,-1.94E-05
3.847867934,3.652136455,28.43287331,8.390201057,0.029913325
1.171206243,4.162413958,6.753526437,10.20455804,-1.72E-06
2.573447058,1.528170594,28.73354651,6.271275841,0.040792742
2.424804597,1.913026194,35.60888157,9.548190867,0.030176939
2.941061068,4.906953521,14.79267293,3.511102899,-9.05E-06
4.223987657,1.138890339,26.48436947,4.253114,0.001104615
3.003587146,1.732272692,19.16136446,2.106154478,-8.13E-09
1.86726224,2.339182785,22.1925293,11.77703329,1.40E-07
2.139622569,2.471810758,24.62600149,4.213240706,0.000311205
3.292225302,3.076462664,34.86563819,7.490744457,0.742556632
4.371158049,2.832310775,8.748255233,3.120770231,-1.67E-06
3.526160324,2.912133587,20.14998782,2.360466086,3.97E-08
4.952952179,1.018501257,15.6301425,6.544103855,-0.001036088
4.275553573,4.508146739,26.64502559,8.094247362,0.020271024
2.859479823,2.624813179,6.076627304,10.13450391,-3.94E-06
1.560922779,1.183039613,18.35105083,5.845680073,-0.000174948
2.723148032,4.044564872,11.28687891,11.29174946,-4.59E-07
4.28904126,1.732762957,22.8627176,3.838602975,0.000128006
1.334284014,2.45534995,36.57018334,10.27897446,0.004591237
2.364760131,1.240905188,28.47253942,10.14878196,0.000839336
4.618752064,2.850646278,37.33761891,4.227646711,0.038578712
3.53193459,4.111555671,25.319025,8.369896001,0.006452033
2.921138071,2.193711452,13.94602436,7.403706502,-0.000659902
3.657991641,1.137432215,7.9641758,3.524601469,-2.39E-06
2.441837899,3.397527655,4.417806601,9.711438301,-6.21E-06
4.784538431,3.234176398,2.388282495,2.805574416,-3.05E-07
4.64769596,4.90262152,15.14054257,5.148508221,-0.00026076
3.22320405,4.038108729,16.01008693,7.642202054,-0.000922619
3.883082157,1.576942607,5.929440324,8.868992057,-3.56E-05
3.480240756,2.233134218,11.90490141,11.26010813,-6.31E-07
3.070207266,1.708401293,28.70925251,3.759524703,0.001181128
3.59648095,3.770429906,33.64751966,10.35353331,0.011949813
3.997965672,4.40445827,13.68368891,6.872311097,-0.00136775
3.819549599,3.464602381,4.552949214,3.47676915,-2.04E-06
2.566425307,1.575047937,1.88986457,3.033068635,-2.51E-07
3.392293269,1.270602621,9.209425943,11.33361682,-2.43E-07
3.976904083,2.917140506,26.76887701,4.497778821,0.002505956
3.530182415,4.021935236,33.83388074,5.490215222,0.244920747
2.056411136,3.97499451,26.13715819,11.9763821,9.65E-09
4.460226067,3.952150661,25.11965423,3.922994982,0.000526341
3.566221156,4.075733255,35.16356554,11.98576675,1.96E-07
1.272931506,2.730346987,11.96910446,2.075206996,-1.34E-09
2.142362208,4.707237127,23.39365949,2.982092297,1.40E-05
2.474919036,3.25213889,3.255127071,7.158559423,-0.000158636
2.395016868,3.788478118,13.27699875,4.009762613,-1.48E-05
1.340332112,2.946481236,22.1187451,8.789117147,0.0002978
3.75091164,4.640136827,22.66599395,2.455583997,2.25E-06
4.707502744,1.25143288,17.66537872,7.464975829,-0.001302034
2.113941046,4.385190414,23.04533194,6.207272381,0.002977261
1.408115372,2.643133543,9.900364981,6.189967115,-0.000107127
4.929560749,3.657464217,11.61701972,4.737274034,-7.71E-05
4.453224276,4.216685746,27.9681146,3.22331769,0.000436551
2.671104481,4.228173748,3.915832291,9.240890493,-1.43E-05
2.709752273,1.83408902,18.85090755,11.59368538,-1.81E-07
1.878589426,2.814641947,10.53340728,10.57797684,-2.01E-06
1.103504912,4.691383138,14.08658429,6.139951637,-0.000183413
1.891980489,2.309652183,7.365526698,8.831606092,-2.55E-05
3.326905861,4.750405672,17.03779264,10.80025656,-6.62E-06
4.710781103,2.309333915,36.01866204,2.429094576,0.000305583
1.249254214,3.139774527,21.71775598,9.915638063,3.62E-05
2.712130486,1.742393731,17.80367173,11.7350738,-8.42E-08
3.530387469,1.497406649,8.581883303,8.619441994,-6.56E-05
1.218019069,1.361084786,17.54535376,6.817115357,-0.000472372
1.439193539,1.242180068,34.05833513,8.365764135,0.083793456
4.844137167,4.167155695,28.5019002,11.0653529,0.000282513
3.996091619,3.047949366,10.64205774,11.51737763,-2.13E-07
3.070374797,3.920746413,3.966970641,6.792038545,-0.000213287
4.525906309,4.029781447,37.86575596,5.31966229,0.188510917
2.024398262,3.061430977,5.457948512,4.691319457,-1.11E-05
1.48131175,1.314537958,6.327968832,10.44820081,-8.68E-07
2.856874837,4.882119534,10.23700274,7.486047901,-0.00037837
2.44118145,2.989353145,4.849295805,9.76385462,-5.82E-06
4.804697721,1.884700679,27.75892887,3.154462989,0.000285224
2.639336247,3.604154901,22.40358872,7.320457023,0.004357628
2.599404794,3.227256683,16.81643743,9.194306069,-0.000102762
4.940881543,4.128414488,9.505555869,8.310933406,-0.000212934
4.884676403,4.699378127,17.05015434,10.22619204,-3.56E-05
4.709224613,1.08309586,3.537488822,4.887178758,-1.87E-05
2.10772382,3.973676836,14.90676004,11.22364536,-8.52E-07
2.484869782,4.156997825,27.76111756,11.34411766,3.68E-05
2.157739322,1.848960021,39.62838262,8.711411883,0.028317919
1.980494889,4.513071956,18.67992548,9.338232613,-5.86E-05
1.093808691,1.780320376,15.05613466,8.335231581,-9.34E-05
3.039851542,4.31100639,6.801899785,8.203929454,-0.000101085
1.965965062,2.606307033,18.81383163,11.43263394,-3.41E-07
4.974741925,3.956048608,19.94341551,8.169935643,-4.71E-05
2.068574658,3.284871737,26.333039,11.56215603,5.26E-06
4.356737992,1.49268712,12.58892196,4.169472465,-2.41E-05
4.314299531,3.428383361,17.42174902,7.46331364,-0.001665239
3.190252119,4.052623213,11.40864809,2.237513948,-3.91E-08
2.627089005,1.87170896,5.962567447,6.223333881,-0.000104277
1.000943037,3.264099224,18.2944781,7.902344948,-0.000217546
1.560543849,2.246207805,1.195790009,9.671260596,-2.55E-06
1.782696446,2.169714178,36.39845855,6.078536809,0.218826556
2.174338327,1.314738536,18.39809826,4.208850342,-2.30E-05
4.715814278,4.810312496,12.04082545,9.762250605,-3.69E-05
4.440068171,3.454102152,12.05230905,3.902261445,-1.77E-05
2.166635386,4.067687235,27.87087453,4.956916141,0.005177764
3.952096867,4.410285767,36.52227577,7.412373549,1.021255833
2.116303236,1.577309968,32.87788565,3.474604577,0.003456377
4.134281512,3.836835223,34.3794248,9.119288231,0.121722923
2.289240154,1.121545107,11.71190007,3.811303728,-4.91E-06
4.817348955,1.723172754,27.17218745,3.710179744,0.000747477
1.103828392,2.981023673,6.951699276,2.413959464,-2.29E-08
1.895805383,2.884416845,26.32521017,5.020656963,0.002164066
4.574310106,4.793728083,2.337903161,3.134751227,-8.49E-07
2.944357879,4.690705998,24.67637994,6.3264681,0.009759732
2.734786536,4.96698651,1.975546304,10.69926927,-7.48E-07
4.20318651,1.984185891,13.58249219,5.640867365,-0.000279098
1.457774539,1.30425817,19.90388251,4.025221573,-1.10E-06
4.932054537,4.899949156,38.7694048,7.005875164,1.013263934
2.041841702,4.994688756,17.24376446,9.346601241,-7.18E-05
4.58706616,1.698022493,36.38295901,9.283220756,0.082074068
1.2913403,2.745480694,16.96340679,2.714456902,-5.10E-07
4.793527644,1.890094067,35.38609667,4.938105709,0.126784545
4.831888658,1.186109108,4.608534495,5.724447688,-7.27E-05
4.282391245,4.654173603,36.17440883,10.52338726,0.010310565
1.414177932,3.293754126,10.89825212,8.045772081,-0.000101016
4.666232715,2.839229177,2.914509529,3.172811549,-9.19E-07
2.231887834,1.230176711,11.25776091,3.892280263,-5.42E-06
1.815792034,2.188977026,7.554875471,5.059422751,-2.12E-05
2.373304254,1.377041422,35.59704517,4.802422389,0.045359194
3.456119185,2.6344965,38.64454158,8.685005941,0.091943684
4.306011065,4.845938175,12.54252357,10.777165,-4.48E-06
3.426282895,2.863989464,24.60096507,8.667357747,0.00287312
4.669771721,1.260386829,34.03048315,11.8771405,1.47E-05
2.873703554,3.741184206,26.28449699,11.29157657,2.50E-05
2.165874556,1.211512632,30.83171817,7.907800606,0.087792999
3.367782271,1.342959924,25.09682372,7.816481103,0.007859506
2.388245019,1.857122279,22.80103328,8.312454254,0.00126775
2.682889038,2.920820303,19.35977562,3.181079091,-2.41E-06
4.457368121,1.024038423,34.64526615,3.356432845,0.005039305
2.07346418,3.818827581,28.84176846,8.646189145,0.014585144
2.599500774,2.103197336,27.35497922,10.52114802,0.000287592
1.322806059,3.45719151,4.528997925,3.86754483,-1.59E-06
2.728437025,1.053362332,4.720917555,8.629276456,-2.48E-05
1.503509973,4.552261347,24.70177434,6.880724008,0.009110651
1.20937009,4.388151606,38.09426977,8.044499918,0.106477932
2.372883206,2.160515122,7.226917019,8.823974488,-3.11E-05
2.836069843,1.197513243,27.02730472,3.515606264,0.000233168
4.033044168,2.910959501,17.90220925,3.565879082,-1.73E-05
1.681349777,1.789000829,36.17634144,3.905602793,0.007684523
3.375666067,1.517371004,3.772929954,8.533793303,-3.62E-05
2.125892156,3.387044684,1.606325787,8.543857907,-2.21E-05
4.771467694,1.562687512,17.931451,2.693506099,-1.46E-06
4.455788596,3.680931983,32.79802378,3.169005785,0.004382903
2.541662391,1.981844518,4.262224046,2.149814339,-3.28E-09
1.070000654,4.476973377,36.75726833,6.438636732,0.230777582
1.368912431,1.944770711,8.709103358,5.199032977,-2.23E-05
4.42009577,2.764223534,4.786131297,9.165671138,-2.70E-05
2.260300749,1.15925068,19.43882898,7.933506886,-0.000164067
2.79683583,1.382287942,26.60951834,6.262828426,0.014122104
1.508900116,4.644359332,36.93514634,5.335765347,0.082448979
3.284459766,2.947562763,28.79577298,3.388375954,0.00070175
3.058999839,1.423424166,11.98033906,10.84439524,-1.72E-06
2.114814367,1.524600786,9.743526244,10.44855576,-2.19E-06
1.523404008,4.815831537,25.61325451,7.509108606,0.009073333
2.837108356,2.713553185,16.49286641,7.221260283,-0.001246676
2.13920628,2.343710156,26.46019947,2.770120872,2.24E-05
1.147082592,3.621352928,36.45215208,11.5322727,0.000101375
1.638909846,2.54606239,5.821389411,9.33373312,-8.69E-06
1.310496624,4.563822896,21.49942391,10.67219561,7.21E-06
3.745064593,4.441664662,30.55174183,4.114014907,0.010950711
3.118515452,2.693770174,35.82303846,4.227167046,0.029398489
3.824216234,4.391384673,28.24814,9.184410115,0.009184327
2.090187284,1.500278112,14.09964192,4.481583411,-2.57E-05
4.911842321,1.237787341,16.24626472,5.124590549,-0.000210381
2.788912941,1.80093627,31.48235231,4.428426955,0.018526874
3.762144455,3.431236767,31.85785614,11.59522263,0.000159056
4.001022724,3.130388358,23.28223105,10.86639557,3.50E-05
